family,system,littera,popularName,quantityKind,placement,room_name,room_littera,storey,sensor_id,parent_device_id,latest_value,age_hours_at_probe,edgeStatus
Lindinvent,Lindinvent,LB104-7010-TB15A3/9070,LB104-7010-TB15A3 Room temperature,Temperature,IndoorAir,GRUPPRUM,7010,PLAN 10,0d3f5708-483b-4de8-af83-3e546671fad9,2439dec9-945d-4293-b28e-5941bc864910,22.0,0.3,OK
Lindinvent,Lindinvent,LB104-7010-TB15A6/-12,LB104-7010-TB15A6 Supply air flow,Flow,SupplyAir,GRUPPRUM,7010,PLAN 10,8bb5f52f-369d-447c-a6f6-c1bb5c30b360,2859596e-10eb-4bc6-b382-93602ef3b050,0.0,0.3,OK
Lindinvent,Lindinvent,LB104-7010-TB15A6/4151,LB104-7010-TB15A6 Local presence,Presence,IndoorAir,GRUPPRUM,7010,PLAN 10,a3ae3382-ec5a-42d8-8623-46a50f71d8d8,2859596e-10eb-4bc6-b382-93602ef3b050,1.0,0.3,OK
Lindinvent,Lindinvent,LB104-7010-TB15A6/4152,LB104-7010-TB15A6 Presence,Presence,IndoorAir,GRUPPRUM,7010,PLAN 10,3869dad9-d6dd-4bf6-a904-a0f6d591b872,2859596e-10eb-4bc6-b382-93602ef3b050,1.0,0.3,OK
Lindinvent,Lindinvent,LB104-7010-TB15A6/8006,LB104-7010-TB15A6 Room temperature setpoint,CapabilityTypeSetpoint,IndoorAir,GRUPPRUM,7010,PLAN 10,08fee681-d08d-4e61-9dc3-d9d43d767c4f,2859596e-10eb-4bc6-b382-93602ef3b050,21.0,0.3,OK
Lindinvent,Lindinvent,LB104-7010-TB15A6/9004,LB104-7010-TB15A6 Opening,State,SupplyAir,GRUPPRUM,7010,PLAN 10,b35e9f65-5af8-4aa9-b938-210d66363377,2859596e-10eb-4bc6-b382-93602ef3b050,16.0,0.3,OK
Lindinvent,Lindinvent,LB104-7010-TB15A6/9070,LB104-7010-TB15A6 Room temperature,Temperature,IndoorAir,GRUPPRUM,7010,PLAN 10,3685d71d-0ffa-4973-a7f7-d175f79067cb,2859596e-10eb-4bc6-b382-93602ef3b050,22.0,0.3,OK
Lindinvent,Lindinvent,LB104-7010-TB15B2/-12,LB104-7010-TB15B2 Supply air flow,Flow,SupplyAir,GRUPPRUM,7010,PLAN 10,c00a4c0c-4c11-4403-8736-c554478b2bd0,e6518bd3-5990-4a1a-a74c-28215286faee,0.0,0.3,OK
Lindinvent,Lindinvent,LB104-7010-TB15B2/4151,LB104-7010-TB15B2 Local presence,Presence,IndoorAir,GRUPPRUM,7010,PLAN 10,7fa43baa-ff51-44c1-88e4-9ef07a41428c,e6518bd3-5990-4a1a-a74c-28215286faee,0.0,0.3,OK
Lindinvent,Lindinvent,LB104-7010-TB15B2/4152,LB104-7010-TB15B2 Presence,Presence,IndoorAir,GRUPPRUM,7010,PLAN 10,d6351567-f43b-43ee-a50b-1e8a1008e9cc,e6518bd3-5990-4a1a-a74c-28215286faee,0.0,0.3,OK
Lindinvent,Lindinvent,LB104-7010-TB15B2/8006,LB104-7010-TB15B2 Room temperature setpoint,CapabilityTypeSetpoint,IndoorAir,GRUPPRUM,7010,PLAN 10,645613c5-7a9b-41ee-a3ce-e7c5c50307ab,e6518bd3-5990-4a1a-a74c-28215286faee,22.0,0.3,OK
Lindinvent,Lindinvent,LB104-7010-TB15B2/9004,LB104-7010-TB15B2 Opening,State,SupplyAir,GRUPPRUM,7010,PLAN 10,bee0a04d-0eb5-42ed-b48f-c7734191d3e2,e6518bd3-5990-4a1a-a74c-28215286faee,16.0,0.3,OK
Lindinvent,Lindinvent,LB104-7010-TB15B2/9070,LB104-7010-TB15B2 Room temperature,Temperature,IndoorAir,GRUPPRUM,7010,PLAN 10,d4369fa1-c2de-4ca2-b790-122d2ef86b43,e6518bd3-5990-4a1a-a74c-28215286faee,22.0,0.3,OK
Lindinvent,Lindinvent,LB104-7010-TB15B4/-12,LB104-7010-TB15B4 Supply air flow,Flow,SupplyAir,GRUPPRUM,7010,PLAN 10,c603ea7d-c2a1-4928-9cc7-e6cc9c8ad9e8,03103d12-13f2-4c4c-96b1-d15d2f48c895,0.0,0.3,OK
Lindinvent,Lindinvent,LB104-7010-TB15B4/4151,LB104-7010-TB15B4 Local presence,Presence,IndoorAir,GRUPPRUM,7010,PLAN 10,fb8e10f3-8597-4d36-bdda-b6a7fc1b0ecc,03103d12-13f2-4c4c-96b1-d15d2f48c895,1.0,0.3,OK
Lindinvent,Lindinvent,LB104-7010-TB15B4/4152,LB104-7010-TB15B4 Presence,Presence,IndoorAir,GRUPPRUM,7010,PLAN 10,cb065612-3f86-43b1-ba1f-bce9c3584162,03103d12-13f2-4c4c-96b1-d15d2f48c895,1.0,0.3,OK
Lindinvent,Lindinvent,LB104-7010-TB15B4/8006,LB104-7010-TB15B4 Room temperature setpoint,CapabilityTypeSetpoint,IndoorAir,GRUPPRUM,7010,PLAN 10,984def52-0d16-4543-80da-3fb8c09c630f,03103d12-13f2-4c4c-96b1-d15d2f48c895,22.0,0.3,OK
Lindinvent,Lindinvent,LB104-7010-TB15B4/9004,LB104-7010-TB15B4 Opening,State,SupplyAir,GRUPPRUM,7010,PLAN 10,8a0949eb-60e4-4048-beb1-cf7d3d1791d2,03103d12-13f2-4c4c-96b1-d15d2f48c895,16.0,0.3,OK
Lindinvent,Lindinvent,LB104-7010-TB15B4/9070,LB104-7010-TB15B4 Room temperature,Temperature,IndoorAir,GRUPPRUM,7010,PLAN 10,8e5d6f5e-b747-4d1f-a4b9-af1d4bc11de4,03103d12-13f2-4c4c-96b1-d15d2f48c895,22.0,0.3,OK
Lindinvent,Lindinvent,LB104-7010-TB15B5/-12,LB104-7010-TB15B5 Supply air flow,Flow,SupplyAir,GRUPPRUM,7010,PLAN 10,64c8c739-5ecb-4867-be99-98587f32d492,983d3ce9-306e-40e5-8fd5-942e5ca54838,0.0,0.3,OK
Lindinvent,Lindinvent,LB104-7010-TB15B5/4151,LB104-7010-TB15B5 Local presence,Presence,IndoorAir,GRUPPRUM,7010,PLAN 10,a0a688a4-2032-4af0-8228-cda28ba51d3a,983d3ce9-306e-40e5-8fd5-942e5ca54838,1.0,0.3,OK
Lindinvent,Lindinvent,LB104-7010-TB15B5/4152,LB104-7010-TB15B5 Presence,Presence,IndoorAir,GRUPPRUM,7010,PLAN 10,8d9e84f9-cafc-4d40-85ce-614f161e21ea,983d3ce9-306e-40e5-8fd5-942e5ca54838,1.0,0.3,OK
Lindinvent,Lindinvent,LB104-7010-TB15B5/8006,LB104-7010-TB15B5 Room temperature setpoint,CapabilityTypeSetpoint,IndoorAir,GRUPPRUM,7010,PLAN 10,ea5b54ba-69b9-4429-9da8-b44984b424b4,983d3ce9-306e-40e5-8fd5-942e5ca54838,22.0,0.3,OK
Lindinvent,Lindinvent,LB104-7010-TB15B5/9004,LB104-7010-TB15B5 Opening,State,SupplyAir,GRUPPRUM,7010,PLAN 10,397be464-5400-49a6-b910-dbb476bdc3ed,983d3ce9-306e-40e5-8fd5-942e5ca54838,16.0,0.3,OK
Lindinvent,Lindinvent,LB104-7010-TB15B5/9070,LB104-7010-TB15B5 Room temperature,Temperature,IndoorAir,GRUPPRUM,7010,PLAN 10,5418e772-01a1-4729-843c-dfafdcf514d7,983d3ce9-306e-40e5-8fd5-942e5ca54838,22.0,0.3,OK
Lindinvent,Lindinvent,LB104-7011-TB15A6/-12,LB104-7011-TB15A6 Supply air flow,Flow,SupplyAir,KOPIERING,7011,PLAN 10,a0dd2902-9806-4761-b00f-700b988f0e41,6dc76661-8b24-4f05-8246-55a3a37ffc58,0.0,0.3,OK
Lindinvent,Lindinvent,LB104-7011-TB15A6/4151,LB104-7011-TB15A6 Local presence,Presence,IndoorAir,KOPIERING,7011,PLAN 10,c4ec8b93-bbb2-4ea0-9078-e126fbf0916a,6dc76661-8b24-4f05-8246-55a3a37ffc58,0.0,0.3,OK
Lindinvent,Lindinvent,LB104-7011-TB15A6/4152,LB104-7011-TB15A6 Presence,Presence,IndoorAir,KOPIERING,7011,PLAN 10,b1d1ab38-d234-4aa4-93ab-771ee80aaa37,6dc76661-8b24-4f05-8246-55a3a37ffc58,0.0,0.3,OK
Lindinvent,Lindinvent,LB104-7011-TB15A6/8006,LB104-7011-TB15A6 Room temperature setpoint,CapabilityTypeSetpoint,IndoorAir,KOPIERING,7011,PLAN 10,13215429-a859-4084-a307-12892405cfea,6dc76661-8b24-4f05-8246-55a3a37ffc58,22.0,0.3,OK
Lindinvent,Lindinvent,LB104-7011-TB15A6/9004,LB104-7011-TB15A6 Opening,State,SupplyAir,KOPIERING,7011,PLAN 10,5fa6e118-a12f-4896-9b29-200a694f14ad,6dc76661-8b24-4f05-8246-55a3a37ffc58,16.0,0.3,OK
Lindinvent,Lindinvent,LB104-7011-TB15A6/9070,LB104-7011-TB15A6 Room temperature,Temperature,IndoorAir,KOPIERING,7011,PLAN 10,bc37c100-c32c-4aed-88e2-47481e622886,6dc76661-8b24-4f05-8246-55a3a37ffc58,22.1,0.3,OK
Lindinvent,Lindinvent,LB104-7011-TB15B1/-12,LB104-7011-TB15B1 Supply air flow,Flow,SupplyAir,KOPIERING,7011,PLAN 10,1c5b1620-969e-4e97-ae48-31414386ddcc,60714251-fe8a-4c1f-9fed-0cf47e4b73af,0.0,0.3,OK
Lindinvent,Lindinvent,LB104-7011-TB15B1/4151,LB104-7011-TB15B1 Local presence,Presence,IndoorAir,KOPIERING,7011,PLAN 10,e2160e63-6cf1-463b-9936-b922847673f3,60714251-fe8a-4c1f-9fed-0cf47e4b73af,1.0,0.3,OK
Lindinvent,Lindinvent,LB104-7011-TB15B1/4152,LB104-7011-TB15B1 Presence,Presence,IndoorAir,KOPIERING,7011,PLAN 10,ed9b91ab-d271-4739-9c2b-bb72b8e6ecd3,60714251-fe8a-4c1f-9fed-0cf47e4b73af,1.0,0.3,OK
Lindinvent,Lindinvent,LB104-7011-TB15B1/8006,LB104-7011-TB15B1 Room temperature setpoint,CapabilityTypeSetpoint,IndoorAir,KOPIERING,7011,PLAN 10,fb843aba-585e-438a-a6a0-bc14d7891ce0,60714251-fe8a-4c1f-9fed-0cf47e4b73af,22.0,0.3,OK
Lindinvent,Lindinvent,LB104-7011-TB15B1/9004,LB104-7011-TB15B1 Opening,State,SupplyAir,KOPIERING,7011,PLAN 10,4df81e5c-7cbf-40dc-970f-3e3e7ccb9f6a,60714251-fe8a-4c1f-9fed-0cf47e4b73af,16.0,0.3,OK
Lindinvent,Lindinvent,LB104-7011-TB15B1/9070,LB104-7011-TB15B1 Room temperature,Temperature,IndoorAir,KOPIERING,7011,PLAN 10,e8018977-3c0c-49d3-8b77-f6dc160eb2f4,60714251-fe8a-4c1f-9fed-0cf47e4b73af,22.3,0.3,OK
Lindinvent,Lindinvent,LB104-7011-TB15B2/-12,LB104-7011-TB15B2 Supply air flow,Flow,SupplyAir,KOPIERING,7011,PLAN 10,c2c095ad-11c6-442c-b568-e914974dd65f,461ab44d-66d1-43d1-a017-baf2f08e2b76,0.0,0.3,OK
Lindinvent,Lindinvent,LB104-7011-TB15B2/4151,LB104-7011-TB15B2 Local presence,Presence,IndoorAir,KOPIERING,7011,PLAN 10,4dd99070-da33-4f67-ba89-e89430e7fea0,461ab44d-66d1-43d1-a017-baf2f08e2b76,1.0,0.3,OK
Lindinvent,Lindinvent,LB104-7011-TB15B2/4152,LB104-7011-TB15B2 Presence,Presence,IndoorAir,KOPIERING,7011,PLAN 10,026bb4cd-0a10-42a2-a985-f057a2f73d49,461ab44d-66d1-43d1-a017-baf2f08e2b76,1.0,0.3,OK
Lindinvent,Lindinvent,LB104-7011-TB15B2/8006,LB104-7011-TB15B2 Room temperature setpoint,CapabilityTypeSetpoint,IndoorAir,KOPIERING,7011,PLAN 10,59e260cb-59de-4681-9755-baed79c72e39,461ab44d-66d1-43d1-a017-baf2f08e2b76,22.0,0.3,OK
Lindinvent,Lindinvent,LB104-7011-TB15B2/9004,LB104-7011-TB15B2 Opening,State,SupplyAir,KOPIERING,7011,PLAN 10,6a2960b1-651e-4a4c-9830-b77275e14edb,461ab44d-66d1-43d1-a017-baf2f08e2b76,16.0,0.3,OK
Lindinvent,Lindinvent,LB104-7011-TB15B2/9070,LB104-7011-TB15B2 Room temperature,Temperature,IndoorAir,KOPIERING,7011,PLAN 10,2b45ec72-c74d-4949-8121-af4cf4be5e32,461ab44d-66d1-43d1-a017-baf2f08e2b76,22.3,0.3,OK
Lindinvent,Lindinvent,LB104-7011-TB15B3/-12,LB104-7011-TB15B3 Supply air flow,Flow,SupplyAir,KOPIERING,7011,PLAN 10,7223b52c-732f-4459-b4d3-824823a86924,f05d299e-2c82-4eb4-a729-dcd1a077438d,0.0,0.3,OK
Lindinvent,Lindinvent,LB104-7011-TB15B3/4151,LB104-7011-TB15B3 Local presence,Presence,IndoorAir,KOPIERING,7011,PLAN 10,adc8e704-de93-4b81-94da-3d697fc157f2,f05d299e-2c82-4eb4-a729-dcd1a077438d,1.0,0.3,OK
Lindinvent,Lindinvent,LB104-7011-TB15B3/4152,LB104-7011-TB15B3 Presence,Presence,IndoorAir,KOPIERING,7011,PLAN 10,170b0965-6045-4b50-a47e-132d74534a43,f05d299e-2c82-4eb4-a729-dcd1a077438d,1.0,0.3,OK
Lindinvent,Lindinvent,LB104-7011-TB15B3/8006,LB104-7011-TB15B3 Room temperature setpoint,CapabilityTypeSetpoint,IndoorAir,KOPIERING,7011,PLAN 10,fb9c7eeb-cb22-4f6d-9ee8-eccfffa5336e,f05d299e-2c82-4eb4-a729-dcd1a077438d,22.0,0.3,OK
Lindinvent,Lindinvent,LB104-7011-TB15B3/9004,LB104-7011-TB15B3 Opening,State,SupplyAir,KOPIERING,7011,PLAN 10,30b2cee3-d61e-43fb-af6d-2559a700a179,f05d299e-2c82-4eb4-a729-dcd1a077438d,16.0,0.3,OK
Lindinvent,Lindinvent,LB104-7011-TB15B3/9070,LB104-7011-TB15B3 Room temperature,Temperature,IndoorAir,KOPIERING,7011,PLAN 10,143a3b74-c606-4b1c-b6dc-14ed40d585d8,f05d299e-2c82-4eb4-a729-dcd1a077438d,22.3,0.3,OK
Lindinvent,Lindinvent,LB104-7011-TB15B4/-12,LB104-7011-TB15B4 Supply air flow,Flow,SupplyAir,KOPIERING,7011,PLAN 10,17c48931-578d-4c4d-9b8c-87d9333cefae,50890fa9-9209-47b4-ab82-ac14f3ca2eac,0.0,0.3,OK
Lindinvent,Lindinvent,LB104-7011-TB15B4/4151,LB104-7011-TB15B4 Local presence,Presence,IndoorAir,KOPIERING,7011,PLAN 10,4d4899cc-f0e7-4187-9097-8cfba67b48ef,50890fa9-9209-47b4-ab82-ac14f3ca2eac,1.0,0.3,OK
Lindinvent,Lindinvent,LB104-7011-TB15B4/4152,LB104-7011-TB15B4 Presence,Presence,IndoorAir,KOPIERING,7011,PLAN 10,46049c88-d09d-4ce0-8942-4655b2afdb73,50890fa9-9209-47b4-ab82-ac14f3ca2eac,1.0,0.3,OK
Lindinvent,Lindinvent,LB104-7011-TB15B4/8006,LB104-7011-TB15B4 Room temperature setpoint,CapabilityTypeSetpoint,IndoorAir,KOPIERING,7011,PLAN 10,9568aa73-c415-4a0e-965b-88b0fe78d2eb,50890fa9-9209-47b4-ab82-ac14f3ca2eac,22.0,0.3,OK
Lindinvent,Lindinvent,LB104-7011-TB15B4/9004,LB104-7011-TB15B4 Opening,State,SupplyAir,KOPIERING,7011,PLAN 10,5b8fc111-7cb8-45eb-9ca6-6797b7e36003,50890fa9-9209-47b4-ab82-ac14f3ca2eac,16.0,0.3,OK
Lindinvent,Lindinvent,LB104-7011-TB15B4/9070,LB104-7011-TB15B4 Room temperature,Temperature,IndoorAir,KOPIERING,7011,PLAN 10,0acfb569-86e8-4645-ac1d-d096de2f6411,50890fa9-9209-47b4-ab82-ac14f3ca2eac,22.3,0.3,OK
Lindinvent,Lindinvent,LB104-7011-TB15B5/-12,LB104-7011-TB15B5 Supply air flow,Flow,SupplyAir,KOPIERING,7011,PLAN 10,2e48f518-c3c7-4f3f-bbab-e4dbc73a0634,fb251b58-a6c7-4a20-ad4c-f5599bd32f6e,0.0,0.3,OK
Lindinvent,Lindinvent,LB104-7011-TB15B5/4151,LB104-7011-TB15B5 Local presence,Presence,IndoorAir,KOPIERING,7011,PLAN 10,a9d6a7f3-c616-4df4-b261-b6048d0d4913,fb251b58-a6c7-4a20-ad4c-f5599bd32f6e,0.0,0.3,OK
Lindinvent,Lindinvent,LB104-7011-TB15B5/4152,LB104-7011-TB15B5 Presence,Presence,IndoorAir,KOPIERING,7011,PLAN 10,6e749a19-7b5b-4018-9237-b595a654b125,fb251b58-a6c7-4a20-ad4c-f5599bd32f6e,0.0,0.3,OK
Lindinvent,Lindinvent,LB104-7011-TB15B5/8006,LB104-7011-TB15B5 Room temperature setpoint,CapabilityTypeSetpoint,IndoorAir,KOPIERING,7011,PLAN 10,c4992296-91d2-4e0a-a90f-0d81496450c6,fb251b58-a6c7-4a20-ad4c-f5599bd32f6e,22.0,0.3,OK
Lindinvent,Lindinvent,LB104-7011-TB15B5/9004,LB104-7011-TB15B5 Opening,State,SupplyAir,KOPIERING,7011,PLAN 10,82dc9cd3-dbd1-4982-8df2-5330add91164,fb251b58-a6c7-4a20-ad4c-f5599bd32f6e,16.0,0.3,OK
Lindinvent,Lindinvent,LB104-7011-TB15B5/9070,LB104-7011-TB15B5 Room temperature,Temperature,IndoorAir,KOPIERING,7011,PLAN 10,255ef245-78e8-4872-b968-fd79ec8479bb,fb251b58-a6c7-4a20-ad4c-f5599bd32f6e,22.3,0.3,OK
Lindinvent,Lindinvent,LB104-7011-TB15B7/-12,LB104-7011-TB15B7 Supply air flow,Flow,SupplyAir,KOPIERING,7011,PLAN 10,446e1cdb-1e2d-40bf-8d09-7af8159c9730,f12193eb-e2cb-4605-a777-c3b3c4cb1ea6,0.0,0.3,OK
Lindinvent,Lindinvent,LB104-7011-TB15B7/4151,LB104-7011-TB15B7 Local presence,Presence,IndoorAir,KOPIERING,7011,PLAN 10,984acbc4-38ad-4475-a5ee-f4fbca036af8,f12193eb-e2cb-4605-a777-c3b3c4cb1ea6,0.0,0.3,OK
Lindinvent,Lindinvent,LB104-7011-TB15B7/4152,LB104-7011-TB15B7 Presence,Presence,IndoorAir,KOPIERING,7011,PLAN 10,517d2b3a-151f-4cd9-a0ec-b2be03f0b76a,f12193eb-e2cb-4605-a777-c3b3c4cb1ea6,0.0,0.3,OK
Lindinvent,Lindinvent,LB104-7011-TB15B7/8006,LB104-7011-TB15B7 Room temperature setpoint,CapabilityTypeSetpoint,IndoorAir,KOPIERING,7011,PLAN 10,28109fcb-4092-4a0b-bb6f-2d13f2ef1c10,f12193eb-e2cb-4605-a777-c3b3c4cb1ea6,22.0,0.3,OK
Lindinvent,Lindinvent,LB104-7011-TB15B7/9004,LB104-7011-TB15B7 Opening,State,SupplyAir,KOPIERING,7011,PLAN 10,81c555cb-3cf1-4439-9174-9067f3cfacaa,f12193eb-e2cb-4605-a777-c3b3c4cb1ea6,16.0,0.3,OK
Lindinvent,Lindinvent,LB104-7011-TB15B7/9070,LB104-7011-TB15B7 Room temperature,Temperature,IndoorAir,KOPIERING,7011,PLAN 10,9d3d1dfc-81e1-4a96-a526-2be731a7b124,f12193eb-e2cb-4605-a777-c3b3c4cb1ea6,22.1,0.3,OK
Lindinvent,Lindinvent,LB104-7012-TB15A2/-12,LB104-7012-TB15A2 Supply air flow,Flow,SupplyAir,KONTOR,7012,PLAN 10,97b9ac2b-e877-44dd-92ee-647a7b8650d3,d47efe84-b8eb-4ef5-9666-d6475a5c92e4,0.0,0.3,OK
Lindinvent,Lindinvent,LB104-7012-TB15A2/4151,LB104-7012-TB15A2 Local presence,Presence,IndoorAir,KONTOR,7012,PLAN 10,4e8af09c-0af4-4036-9fe7-672adb4607d6,d47efe84-b8eb-4ef5-9666-d6475a5c92e4,0.0,0.3,OK
Lindinvent,Lindinvent,LB104-7012-TB15A2/4152,LB104-7012-TB15A2 Presence,Presence,IndoorAir,KONTOR,7012,PLAN 10,90a7dba0-221b-4986-b272-d9b262321f59,d47efe84-b8eb-4ef5-9666-d6475a5c92e4,0.0,0.3,OK
Lindinvent,Lindinvent,LB104-7012-TB15A2/8006,LB104-7012-TB15A2 Room temperature setpoint,CapabilityTypeSetpoint,IndoorAir,KONTOR,7012,PLAN 10,e8e5b154-f2fb-4a15-bdd5-23b2ad6ea518,d47efe84-b8eb-4ef5-9666-d6475a5c92e4,22.0,0.3,OK
Lindinvent,Lindinvent,LB104-7012-TB15A2/9004,LB104-7012-TB15A2 Opening,State,SupplyAir,KONTOR,7012,PLAN 10,79f6c391-b1c4-402d-88dc-ebef1f8317e5,d47efe84-b8eb-4ef5-9666-d6475a5c92e4,16.0,0.3,OK
Lindinvent,Lindinvent,LB104-7012-TB15A2/9070,LB104-7012-TB15A2 Room temperature,Temperature,IndoorAir,KONTOR,7012,PLAN 10,2fe4f6ce-99d8-4785-8fc5-6b2a8eced270,d47efe84-b8eb-4ef5-9666-d6475a5c92e4,22.1,0.3,OK
Lindinvent,Lindinvent,LB104-7012-TB15B1/-12,LB104-7012-TB15B1 Supply air flow,Flow,SupplyAir,KONTOR,7012,PLAN 10,e555fbfa-0ccc-411e-a751-b747e42702aa,1ca14aee-7237-463c-9eb8-6609536c65d1,0.0,0.3,OK
Lindinvent,Lindinvent,LB104-7012-TB15B1/4151,LB104-7012-TB15B1 Local presence,Presence,IndoorAir,KONTOR,7012,PLAN 10,40cf5768-7258-44a6-8275-45d77e88032f,1ca14aee-7237-463c-9eb8-6609536c65d1,0.0,0.3,OK
Lindinvent,Lindinvent,LB104-7012-TB15B1/4152,LB104-7012-TB15B1 Presence,Presence,IndoorAir,KONTOR,7012,PLAN 10,dba71e0b-602e-4d5f-a589-c6b47255b10a,1ca14aee-7237-463c-9eb8-6609536c65d1,0.0,0.3,OK
Lindinvent,Lindinvent,LB104-7012-TB15B1/8006,LB104-7012-TB15B1 Room temperature setpoint,CapabilityTypeSetpoint,IndoorAir,KONTOR,7012,PLAN 10,62e600f6-f6aa-4a24-8b71-8082d0a9afde,1ca14aee-7237-463c-9eb8-6609536c65d1,22.0,0.3,OK
Lindinvent,Lindinvent,LB104-7012-TB15B1/9004,LB104-7012-TB15B1 Opening,State,SupplyAir,KONTOR,7012,PLAN 10,932e4c7f-8f0c-4d0b-bc74-ed664e7d5f33,1ca14aee-7237-463c-9eb8-6609536c65d1,16.0,0.3,OK
Lindinvent,Lindinvent,LB104-7012-TB15B1/9070,LB104-7012-TB15B1 Room temperature,Temperature,IndoorAir,KONTOR,7012,PLAN 10,229c3d3a-f9ec-4d40-945c-92f055f2bd41,1ca14aee-7237-463c-9eb8-6609536c65d1,22.1,0.3,OK
Lindinvent,Lindinvent,LB104-7012-TB15B3/-12,LB104-7012-TB15B3 Supply air flow,Flow,SupplyAir,KONTOR,7012,PLAN 10,2edf69d3-8ae8-4e5b-9a29-776784492d2f,55ee05c7-c0cf-4194-baf6-b51dec506333,0.0,0.3,OK
Lindinvent,Lindinvent,LB104-7012-TB15B3/4151,LB104-7012-TB15B3 Local presence,Presence,IndoorAir,KONTOR,7012,PLAN 10,22a82d49-0efd-4ec6-b9e5-ec797e68b8cd,55ee05c7-c0cf-4194-baf6-b51dec506333,0.0,0.3,OK
Lindinvent,Lindinvent,LB104-7012-TB15B3/4152,LB104-7012-TB15B3 Presence,Presence,IndoorAir,KONTOR,7012,PLAN 10,a2aedebc-48db-4412-9e0c-100dac77b5e7,55ee05c7-c0cf-4194-baf6-b51dec506333,0.0,0.3,OK
Lindinvent,Lindinvent,LB104-7012-TB15B3/8006,LB104-7012-TB15B3 Room temperature setpoint,CapabilityTypeSetpoint,IndoorAir,KONTOR,7012,PLAN 10,9a1b3ebe-cb4a-43a3-b655-25b4509b7d8c,55ee05c7-c0cf-4194-baf6-b51dec506333,22.0,0.3,OK
Lindinvent,Lindinvent,LB104-7012-TB15B3/9004,LB104-7012-TB15B3 Opening,State,SupplyAir,KONTOR,7012,PLAN 10,de1d0ee7-1816-42c0-9a2d-fde588e5eed4,55ee05c7-c0cf-4194-baf6-b51dec506333,16.0,0.3,OK
Lindinvent,Lindinvent,LB104-7012-TB15B3/9070,LB104-7012-TB15B3 Room temperature,Temperature,IndoorAir,KONTOR,7012,PLAN 10,c990f56d-2456-497b-a680-aab212965037,55ee05c7-c0cf-4194-baf6-b51dec506333,22.1,0.3,OK
Lindinvent,Lindinvent,LB104-7012-TB15B4/-12,LB104-7012-TB15B4 Supply air flow,Flow,SupplyAir,KONTOR,7012,PLAN 10,ba770874-925b-4a06-af7c-ff60cc3e0965,f74df470-9dd7-4746-987a-03b1f74227a9,0.0,0.3,OK
Lindinvent,Lindinvent,LB104-7012-TB15B4/4151,LB104-7012-TB15B4 Local presence,Presence,IndoorAir,KONTOR,7012,PLAN 10,0e23af19-0916-44d0-bc00-449b3455f4bb,f74df470-9dd7-4746-987a-03b1f74227a9,0.0,0.3,OK
Lindinvent,Lindinvent,LB104-7012-TB15B4/4152,LB104-7012-TB15B4 Presence,Presence,IndoorAir,KONTOR,7012,PLAN 10,20ff30d5-ebcf-458d-884d-f64735735bc4,f74df470-9dd7-4746-987a-03b1f74227a9,0.0,0.3,OK
Lindinvent,Lindinvent,LB104-7012-TB15B4/8006,LB104-7012-TB15B4 Room temperature setpoint,CapabilityTypeSetpoint,IndoorAir,KONTOR,7012,PLAN 10,d857e7f0-ea3c-48c8-b624-445038c6cccd,f74df470-9dd7-4746-987a-03b1f74227a9,22.0,0.3,OK
Lindinvent,Lindinvent,LB104-7012-TB15B4/9004,LB104-7012-TB15B4 Opening,State,SupplyAir,KONTOR,7012,PLAN 10,246a569b-bc96-46c8-9e34-eafac3a3983a,f74df470-9dd7-4746-987a-03b1f74227a9,16.0,0.3,OK
Lindinvent,Lindinvent,LB104-7012-TB15B4/9070,LB104-7012-TB15B4 Room temperature,Temperature,IndoorAir,KONTOR,7012,PLAN 10,d53ce5b9-181d-49ee-844a-d8eb640665ee,f74df470-9dd7-4746-987a-03b1f74227a9,22.1,0.3,OK
Lindinvent,Lindinvent,LB104-7012-TB15B5/-12,LB104-7012-TB15B5 Supply air flow,Flow,SupplyAir,KONTOR,7012,PLAN 10,7b0cf41d-f9c8-4de9-96f7-9c9024f05200,f5ceaf14-50de-4c8e-aa8a-053e88e5120e,0.0,0.3,OK
Lindinvent,Lindinvent,LB104-7012-TB15B5/4151,LB104-7012-TB15B5 Local presence,Presence,IndoorAir,KONTOR,7012,PLAN 10,accfb295-f843-4c2d-9e3e-cc53a98ea15d,f5ceaf14-50de-4c8e-aa8a-053e88e5120e,0.0,0.3,OK
Lindinvent,Lindinvent,LB104-7012-TB15B5/4152,LB104-7012-TB15B5 Presence,Presence,IndoorAir,KONTOR,7012,PLAN 10,d3394d89-d057-4aa5-89e1-0d79791616fe,f5ceaf14-50de-4c8e-aa8a-053e88e5120e,0.0,0.3,OK
Lindinvent,Lindinvent,LB104-7012-TB15B5/8006,LB104-7012-TB15B5 Room temperature setpoint,CapabilityTypeSetpoint,IndoorAir,KONTOR,7012,PLAN 10,ab2e2af5-91d6-40a3-a643-1b34f0ae6544,f5ceaf14-50de-4c8e-aa8a-053e88e5120e,22.0,0.3,OK
Lindinvent,Lindinvent,LB104-7012-TB15B5/9004,LB104-7012-TB15B5 Opening,State,SupplyAir,KONTOR,7012,PLAN 10,2bf71263-350c-428f-afdb-98626b80dc25,f5ceaf14-50de-4c8e-aa8a-053e88e5120e,16.0,0.3,OK
